lat,lon,azi
-71.575035,249.55175,338.58772
-71.522851,249.49212,339.22621
-71.470411,249.43427,339.76980
-71.417756,249.37792,340.21910
-71.364925,249.32283,340.57468
-71.311961,249.26873,340.83708
-71.258901,249.21536,341.00679
-71.205786,249.16247,341.08418
-71.152656,249.10981,341.06957
-71.099549,249.05713,340.96316
-71.046503,249.00418,340.76508
-70.993558,248.95071,339.41013
-70.941477,248.89061,337.53361
-70.889829,248.82710,336.79323
-70.838240,248.76321,336.68019
-70.786663,248.69939,336.72366
-70.735052,248.63608,336.92326
-70.683360,248.57371,337.27892
-70.631544,248.51272,337.79082
-70.579558,248.45352,338.45936
-70.527359,248.39654,339.28502
-70.474902,248.34220,340.26827
-70.422146,248.29091,341.40934
-70.369047,248.24308,342.70804
-70.315562,248.19912,343.91667
-70.261639,248.15798,344.58848
-70.207295,248.11752,345.36567
-70.152610,248.08058,346.68575
-70.097622,248.04757,348.15324
-70.042369,248.01892,349.77183
-69.986889,247.99505,351.54507
-69.931219,247.97638,353.47603
-69.875398,247.96331,355.96396
-69.819483,247.95843,359.48677
-69.763427,247.96472,2.6729240
-69.707201,247.97733,4.5496646
-69.650864,247.99392,5.5927601
-69.594471,248.01223,5.8166711
-69.538082,248.02998,5.2268822
-69.481754,248.04494,3.8185122
-69.425547,248.05489,1.5796792
-69.369522,248.05764,357.50061
-69.313919,248.04568,353.04775
-69.258566,248.02466,350.53167
-69.203310,247.99928,349.30805
-69.148075,247.97177,348.90586
-69.092789,247.94431,349.31714
-69.037380,247.91909,350.93597
-68.981714,247.90035,352.86331
-68.925872,247.88544,353.96589
-68.869920,247.87259,354.64961
-68.813891,247.86133,355.15244
-68.757813,247.85118,355.47517
-68.701718,247.84166,355.04704
-68.645610,247.82931,355.51574
-68.589540,247.82229,358.08218
-68.533107,247.82333,1.3545152
-68.476495,247.83336,4.8092755
-68.420017,247.85239,8.2589955
-68.363953,247.88020,11.688556
-68.308576,247.91660,15.124748
-68.254160,247.96139,19.706269
-68.201087,248.02032,25.853724
-68.149312,248.09643,27.828831
-68.098124,248.16412,21.378562
-68.046986,248.20331,5.4969398
-67.994977,248.19340,348.09229
-67.942859,248.15016,337.35821
-67.890818,248.08461,331.44734
-67.839047,248.00766,330.11406
-67.787718,247.93517,332.99858
-67.736782,247.87700,334.87751
-67.686287,247.81655,333.82067
-67.636264,247.75383,332.75483
-67.586741,247.68885,331.67904
-67.537747,247.62163,330.18856
-67.489698,247.55042,328.33562
-67.442528,247.47539,327.10509
-67.395690,247.39907,326.89118
-67.348771,247.32346,327.56368
-67.301360,247.25051,329.12733
-67.253051,247.18218,332.23853
-67.202864,247.12328,335.85336
-67.151348,247.07117,338.32179
-67.098982,247.02343,339.93937
-67.046026,246.97870,340.95085
-66.992739,246.93565,341.36343
-66.939380,246.89294,341.18161
-66.886206,246.84923,339.82271
-66.833978,246.80063,337.96729
-66.782353,246.74887,336.93685
-66.730956,246.69589,336.37975
-66.679759,246.64185,335.89470
-66.628734,246.58692,335.48151
-66.577856,246.53126,335.13994
-66.527096,246.47503,334.86975
-66.476428,246.41840,334.67068
-66.425826,246.36152,334.54250
-66.375264,246.30456,334.48501
-66.324716,246.24766,333.43967
-66.274793,246.18611,332.09361
-66.225081,246.12321,331.70622
-66.175420,246.06013,331.75282
-66.125692,245.99770,332.16484
-66.075779,245.93677,332.94424
-66.025567,245.87817,334.09502
-65.974940,245.82273,335.62237
-65.923785,245.77127,337.53134
-65.871989,245.72460,339.82480
-65.819441,245.68352,342.87256
-65.765816,245.65050,346.28080
-65.711237,245.62464,348.91321
-65.656035,245.60341,350.69530
-65.600369,245.58559,351.92414
-65.544395,245.56994,352.60944
-65.488271,245.55526,352.75843
-65.432154,245.54033,351.93984
-65.376434,245.52203,350.22836
-65.321196,245.49952,349.13859
-65.266005,245.47643,348.94517
-65.210834,245.45314,348.91770
-65.155654,245.43002,349.05582
-65.100435,245.40745,349.35929
-65.045152,245.38579,349.82792
-64.989775,245.36540,350.61965
-64.934221,245.34736,351.77473
-64.878444,245.33219,352.68191
-64.822577,245.31824,353.09993
-64.766662,245.30498,353.27950
-64.710742,245.29189,353.22121
-64.654859,245.27843,352.92535
-64.599053,245.26410,352.17217
-64.543445,245.24740,350.79842
-64.488133,245.22712,349.57335
-64.432967,245.20514,348.82077
-64.377930,245.18167,348.15373
-64.323006,245.15689,347.57208
-64.268180,245.13098,347.07561
-64.213434,245.10414,346.66400
-64.158753,245.07656,346.33694
-64.104122,245.04841,346.09409
-64.049525,245.01988,345.93515
-63.994947,244.99116,345.85983
-63.940372,244.96242,345.86791
-63.885785,244.93384,345.95923
-63.831171,244.90559,346.13366
-63.776515,244.87787,346.39115
-63.721802,244.85083,346.73167
-63.667018,244.82466,347.15524
-63.612149,244.79953,347.66186
-63.557179,244.77561,349.35464
-63.501716,244.75773,351.13609
-63.446125,244.74141,351.74427
-63.390447,244.72616,352.21371
-63.334689,244.71187,352.64229
-63.278858,244.69847,353.03007
-63.222961,244.68587,353.37718
-63.167004,244.67397,353.68372
-63.110995,244.66269,353.94982
-63.054940,244.65195,354.17561
-62.998846,244.64165,354.36121
-62.942720,244.63172,354.50673
-62.886568,244.62207,354.61231
-62.830398,244.61261,354.67803
-62.774215,244.60326,354.70400
-62.718027,244.59395,354.69030
-62.661840,244.58458,354.63700
-62.605660,244.57508,354.54417
-62.549495,244.56536,354.41185
-62.493350,244.55535,354.24010
-62.437233,244.54496,354.02894
-62.381150,244.53412,353.77842
-62.325107,244.52275,353.48856
-62.269111,244.51077,353.15941
-62.213167,244.49810,352.79100
-62.157284,244.48467,352.38565
-62.101465,244.47041,351.96803
-62.045710,244.45534,351.57311
-61.990012,244.43954,351.21370
-61.934366,244.42308,350.88990
-61.878766,244.40604,350.60167
-61.823207,244.38848,350.34893
-61.767683,244.37049,350.13161
-61.712188,244.35213,349.94965
-61.656716,244.33347,349.80295
-61.601263,244.31460,349.69144
-61.545823,244.29556,349.61504
-61.490391,244.27645,349.59401
-73.791017,231.94937,153.33710
-73.840802,232.03550,147.11998
-73.882831,232.15623,136.06775
-73.919042,232.30307,136.40287
-73.962492,232.42578,152.68797
-74.013506,232.47222,177.34274
-74.069851,232.43602,184.11709
-74.126018,232.43555,168.38252
-74.176409,232.50819,148.04305
-74.218495,232.64045,150.88009
-74.270151,232.69277,170.75894
-74.325967,232.69661,181.52651
-74.381611,232.67407,182.55970
-74.436961,232.67075,175.72015
-74.491962,232.69680,181.44497
-74.547222,232.65247,188.36519
-74.601914,232.62942,173.72278
-74.655267,232.68930,151.64553
-74.697062,232.81613,134.38797
-74.731315,232.97990,135.32565
-74.774793,233.10358,150.51736
-74.826501,233.17707,165.06545
-74.881437,233.20339,172.43020
-74.936736,233.22459,170.06693
-74.990559,233.26828,164.86883
-75.043498,233.32731,166.79069
-75.098753,233.35769,165.22442
-75.149859,233.42769,155.95619
-75.198301,233.52266,162.46955
-75.253457,233.54680,170.85546
-75.308127,233.58324,167.65921
-75.361926,233.63137,167.26711
-75.416294,233.67086,168.40917
-75.470656,233.71086,167.51213
-75.524590,233.75735,165.09546
-75.577715,233.81572,162.11986
-75.629953,233.88469,159.24657
-75.681154,233.96460,155.87940
-75.730784,234.05840,153.42036
-75.779840,234.15624,156.56425
-75.832146,234.22814,165.31629
-75.886806,234.26123,174.86179
-75.942632,234.25973,180.71200
-75.998512,234.24698,178.38668
-76.053437,234.26400,169.74771
-76.107085,234.31919,162.94807
-76.159709,234.39021,159.95178
-76.211469,234.46890,156.08368
-76.260653,234.56880,148.92272
-76.305534,234.69921,144.63318
-76.350380,234.83000,149.53513
-76.399967,234.92580,156.83706
-76.451854,235.00502,159.34808
-76.504055,235.08346,157.99530
-76.554716,235.17341,150.96143
-76.599708,235.30293,143.38641
-76.642603,235.44739,147.20256
-76.691731,235.55084,155.99753
-76.743572,235.63283,160.13683
-76.796068,235.70508,162.68739
-76.849370,235.76699,165.43842
-76.903415,235.81741,168.10878
-76.957996,235.85774,170.81871
-77.013823,235.88632,170.28435
-77.067991,235.93144,159.01791
-77.114560,236.04917,145.01323
-77.157504,236.20384,146.04381
-77.205696,236.31612,157.15477
-77.258824,236.38612,163.91651
-77.312486,236.44509,163.60340
-77.365120,236.51797,161.04559
-77.417153,236.59881,165.19768
-77.472351,236.63718,161.27688
-77.519968,236.74919,146.55126
-77.563176,236.90561,152.00878
-77.615490,236.97447,167.37827
-77.671034,237.00735,171.87517
-77.726127,237.03788,173.60951
-77.782343,237.05550,167.88244
-77.832762,237.13562,149.50570
-77.875053,237.30486,148.64426
-77.925553,237.39439,165.44774
-77.981062,237.42517,170.92822
-78.035589,237.46795,167.37781
-78.088569,237.53031,176.78979
-78.144500,237.48706,173.62050
-78.194859,237.57846,150.94181
-78.239709,237.73518,142.57212
-78.282752,237.89892,147.88527
-78.332392,238.01089,154.20273
-78.382129,238.12507,152.85481
-78.430720,238.24991,152.97258
-78.478800,238.35964,136.51400
-78.505637,238.59834,121.37548
-78.536054,238.82993,128.98661
-78.574858,239.02289,142.35499
-78.622254,239.15528,153.96057
-78.673925,239.25629,148.96776
-78.715232,239.42908,135.48293
-78.751602,239.63822,137.09559
-78.795715,239.80316,140.85532
-78.836577,239.98395,131.03743
-78.866932,240.21872,134.74957
-78.911358,240.36575,154.69960
-78.965685,240.44897,162.29774
-79.018583,240.53196,161.51594
-79.070991,240.62128,158.54086
-79.121824,240.73346,151.17456
-79.167268,240.88979,141.56017
-79.207716,241.08518,136.91290
-79.248044,241.28305,137.30613
-79.289017,241.47673,135.45807
-79.326311,241.68754,128.49285
-79.356613,241.92836,122.15894
-79.384172,242.18186,122.49236
-79.415168,242.42295,125.69037
-79.447900,242.65827,124.98874
-79.477764,242.90501,122.84739
-79.507013,243.15439,125.65934
-79.541376,243.38471,129.67445
-79.577087,243.61062,128.48465
-79.609529,243.84980,123.27979
-79.636833,244.10909,120.40961
-79.664656,244.36731,122.58470
-79.695579,244.61509,124.33932
-79.478149,324.42413,23.372868
-79.429014,324.53698,31.131573
-79.387416,324.72001,41.121049
-79.348181,324.92267,45.531256
-79.311995,325.14107,44.954693
-79.272331,325.33625,37.302911
-79.226354,325.49254,37.161876
-79.186555,325.68474,44.427987
-79.149969,325.89658,39.287105
-79.103607,326.04759,28.214344
-79.054191,326.16546,28.705396
-79.008612,326.31857,33.899230
-78.964203,326.48212,34.107925
-78.918808,326.63608,30.963957
-78.871247,326.77076,27.387749
-78.822314,326.89207,26.660360
-78.774130,327.01898,30.225185
-78.728676,327.17044,33.516723
-78.683802,327.32483,36.880026
-78.642282,327.50215,37.124515
-78.597877,327.65685,41.396822
-78.562267,327.86269,36.996576
-78.513340,327.98009,19.836259
-78.459533,328.04378,27.951284
-78.421240,328.22182,39.202943
-78.377735,328.37917,36.780898
-78.334956,328.54381,35.247392
-78.289505,328.68879,34.630126
-78.246107,328.84703,39.361037
-78.206198,329.02746,40.253368
-78.163748,329.19209,38.248720
-78.121331,329.35651,39.230546
-78.080057,329.52747,35.687607
-78.033750,329.66296,32.219384
-77.988675,329.80547,38.864258
-77.950192,329.98976,40.649519
-77.906930,330.14614,37.075164
-77.863886,330.30370,33.994997
-77.817326,330.43496,32.770866
-77.772965,330.58181,33.348348
-77.726995,330.71680,34.967646
-77.684797,330.87368,40.056029
-77.644680,331.04555,39.315673
-77.601249,331.19755,38.801698
-77.560619,331.36412,43.267358
-77.522874,331.54610,43.648943
-77.482659,331.71476,36.443936
-77.436352,331.84391,31.216073
-77.390065,331.97341,40.899063
-77.356130,332.16701,43.841595
-77.313089,332.31784,38.343734
-77.271362,332.47625,34.394021
-77.224020,332.59695,38.736371
-77.188848,332.77953,40.455427
-77.143262,332.91267,36.893790
-77.103245,333.07168,47.571821
-77.071638,333.27233,45.548935
-77.028663,333.41935,41.198709
-76.990769,333.59323,45.072149
-76.952369,333.76674,47.925848
-76.920077,333.94909,63.264107
-76.906413,334.18873,61.686972
-76.871020,334.36920,35.987519
-76.820923,334.46579,26.446614
-76.773739,334.58120,36.014402
-76.734066,334.74518,46.146486
-76.699165,334.92780,50.435982
-76.665718,335.11546,53.574760
-76.635478,335.31458,48.873867
-76.595667,335.47252,38.055861
-76.550912,335.60496,32.936703
-76.504736,335.72850,37.257524
-76.465473,335.88777,52.388759
-76.440366,336.09709,53.271259
-76.402078,336.26257,39.469671
-76.357392,336.39335,36.612999
-76.315364,336.54006,41.664195
-76.278149,336.69787,47.143341
-76.244784,336.86957,41.730432
-76.199771,336.99848,38.487779
-76.160326,337.15630,39.819220
-76.116935,337.29315,41.105746
-76.079257,337.45747,45.323958
-76.041126,337.62026,48.194641
-76.007704,337.79890,54.293035
-75.978743,337.99214,57.461942
-75.950139,338.18620,55.498993
-75.918182,338.36883,44.156794
-75.873909,338.49848,28.167068
-75.823252,338.57902,25.463056
-75.776117,338.68938,28.938715
-75.728361,338.79465,28.454934
-75.680751,338.90096,25.011185
-75.630047,338.98099,22.459120
-75.580601,339.06775,30.032661
-75.537039,339.19929,33.014581
-75.490086,339.30694,44.981458
-75.463579,339.50014,65.731466
-75.446561,339.71156,64.769139
-75.418629,339.89897,47.353883
-75.375118,340.02913,33.683310
-75.328536,340.14093,40.281992
-75.292778,340.31105,68.731680
-75.293151,340.51970,102.28695
-75.316476,340.72906,102.19328
-75.317096,340.94563,73.957910
-75.289089,341.13157,51.579669
-75.250770,341.28651,39.483637
-75.205893,341.40744,35.308995
-75.162440,341.53653,40.594469
-75.123723,341.68935,34.941200
-75.075599,341.77791,27.604742
-75.028684,341.88470,30.513244
-74.982771,341.99311,29.156263
-74.934917,342.08961,32.836770
-74.892136,342.22229,44.067828
-74.857794,342.38427,55.289480
-74.831281,342.57159,61.784517
-74.807135,342.76165,70.282156
-74.795954,342.96995,76.518981
-74.782908,343.17690,73.119631
-74.765434,343.37831,70.733868
-74.748002,343.57963,69.118326
-74.727530,343.77726,50.590798
-74.682776,343.89182,40.139235
-74.646004,344.04448,47.533720
-74.610088,344.20162,48.803772
-74.574972,344.36065,49.872298
-74.540663,344.52209,48.690762
-74.503829,344.67472,51.658631
-74.472948,344.85410,44.426316
-74.429255,344.95651,31.843878
-74.385008,345.06193,42.305923
-74.350896,345.22913,50.339027
-74.315320,345.38465,43.484675
-74.272885,345.51130,38.399081
-74.230672,345.63889,46.165557
-74.197923,345.80786,47.930033
-74.159177,345.93978,29.412756
-74.107234,345.99919,12.461403
-74.051981,346.02565,4.6026155
-73.997507,346.02873,355.11833
-73.943908,345.98762,2.2032947
-73.891021,346.04011,28.978839
-73.852030,346.17447,47.961726
-73.818962,346.33715,51.782255
-73.784536,346.49334,53.570747
-73.753840,346.66505,34.095659
-73.704771,346.69157,1.3490304
-73.648440,346.67098,358.12807
-73.593891,346.67469,1.5605123
-81.379761,295.40774,268.12126
-81.380559,295.04458,264.14278
-81.389332,294.69738,251.58905
-81.413635,294.37135,247.44076
-81.430749,294.02786,262.12037
-81.427018,293.66601,287.48963
-81.396784,293.35321,292.14063
-81.384037,292.99948,271.85390
-81.391651,292.64030,261.17744
-81.399641,292.28358,259.53058
-81.410161,291.93912,258.23246
-81.420564,291.58662,257.55359
-81.432736,291.23242,254.70359
-81.448642,290.88660,250.76691
-81.468189,290.54710,245.61850
-81.493505,290.22500,250.64596
-81.503568,289.86542,264.10274
-81.503566,289.49770,264.11564
-81.513616,289.13946,254.80628
-81.531507,288.79334,251.02973
-81.548805,288.44532,251.52579
-81.565789,288.09589,252.10166
-81.582029,287.74431,257.08599
-81.589523,287.37808,262.07626
-81.596249,287.01056,269.71427
-81.588839,286.64312,269.11244
-81.596761,286.28891,260.82543
-81.605285,285.92339,266.80106
-81.601775,285.55976,270.78771
-81.602606,285.18837,269.91708
-81.600808,284.81756,264.52661
-81.612148,284.45656,256.51016
-81.625943,284.09777,254.78376
-81.640634,283.74045,249.59822
-81.664035,283.40415,248.24895
-81.680974,283.05562,243.70848
-81.712281,282.74517,244.80257
-81.727438,282.38628,255.80003
-81.738888,282.01901,257.94598
-81.750031,281.65075,258.49927
-81.760129,281.29215,257.37897
-81.773352,280.92767,255.32321
-81.787706,280.56502,257.16798
-81.797465,280.19274,259.79147
-81.806878,279.81960,260.16520
-81.815942,279.44561,260.53972
-81.824657,279.07082,260.64040
-81.833562,278.69551,264.81509
-81.834123,278.31601,258.91498
-81.854234,277.96112,254.91019
-81.862652,277.58479,261.95898
-81.869387,277.20579,261.49715
-81.878733,276.82984,259.37089
-81.889604,276.45527,261.55636
-81.894744,276.07346,260.20215
-81.908248,275.70232,254.76393
-81.923872,275.33411,252.72380
-81.941275,274.96880,256.21193
-81.950235,274.58868,263.63168
-81.953395,274.20289,263.96444
-81.961736,273.82212,258.90313
-81.974747,273.44587,261.43489
-81.978182,273.05976,266.75069
-81.980890,272.67301,267.32295
-81.983234,272.28602,266.49923
-81.987576,271.90139,260.91315
-82.000749,271.52602,258.81093
-82.009201,271.14375,264.11375
-82.012160,270.75627,265.09746
-82.018753,270.37012,268.20902
-82.015636,269.98159,277.39848
-82.004296,269.60102,282.53015
-81.991238,269.22349,285.76444
-81.973803,268.85587,281.97774
-81.968061,268.47016,280.98753
-81.952554,268.10033,283.83149
-81.941333,267.72239,284.27270
-81.925029,267.35539,292.86624
-81.898044,267.01866,297.87583
-81.872555,266.67802,293.30757
-81.853827,266.31898,286.67909
-81.840560,265.94916,283.93001
-81.827021,265.58031,289.06516
-81.804356,265.23626,302.53244
-81.767764,264.95271,302.92179
-81.744029,264.60989,295.55275
-81.719459,264.27313,294.09465
-81.698508,263.92652,290.49772
-81.680488,263.57314,283.54580
-81.672765,263.20485,277.46189
-81.666405,262.83426,276.93650
-81.659718,262.46459,273.19423
-81.660724,262.09164,270.37750
-81.659586,261.71940,275.55871
-81.650484,261.35199,281.42394
-81.637940,260.98995,286.22867
-81.619749,260.64027,284.26240
-81.611013,260.27442,279.42923
-81.602039,259.90908,282.87583
-81.586828,259.55722,289.82442
-81.564839,259.21894,292.52496
-81.544536,258.87853,289.45930
-81.528548,258.53396,292.21471
-81.503372,258.20955,294.86682
-81.482156,257.87304,293.35355
-81.459599,257.54034,291.49927
-81.441922,257.19860,285.73698
-81.430139,256.84421,283.07071
-81.417459,256.49204,287.24187
-81.397866,256.15464,291.03708
-81.378095,255.81878,287.81213
-81.364576,255.47038,292.68734
-81.336241,255.16331,302.02830
-81.305804,254.86315,316.01453
-81.259160,254.68847,313.43255
-81.232849,254.37417,297.56427
-81.207945,254.05831,292.74526
-81.190610,253.72460,292.12468
-81.166910,253.40776,296.89172
-81.140945,253.09882,297.93942
-81.115354,252.78887,303.50764
-81.080518,252.52235,316.82084
-81.035556,252.32279,323.14908
-80.992845,252.11776,315.94648
-80.957037,251.85460,307.72716
-80.925153,251.57640,300.35205
-80.901727,251.26779,290.50689
-80.886659,250.92905,304.04329
-80.843860,250.73878,312.99244
-80.813718,250.45303,301.07219
-80.786967,250.15868,298.45219
-80.761482,249.86033,302.91928
-80.727776,249.60065,304.53012
-80.699919,249.31717,295.74922
-80.680807,249.00446,294.72429
-80.654547,248.71362,295.89658
-80.633069,248.40483,284.93382
-80.627876,248.08773,303.08220
-80.580167,247.91497,338.86707
-80.525343,247.85961,345.49627
-80.472808,247.76001,333.95980
-80.426516,247.58334,328.19614
-80.378513,247.42371,328.18387
-80.332195,247.24858,318.37755
-80.296740,247.00556,305.21420
-80.269190,246.72919,299.75572
-80.242614,246.45208,295.82450
-80.221984,246.15685,296.07068
-80.194994,245.88200,298.07457
-80.170884,245.59887,295.45194
-80.148448,245.31103,298.68374
-80.118795,245.04687,303.47421
-80.088160,244.78733,304.38524
-80.057033,244.53048,301.65393
-80.031014,244.25653,297.02584
-80.007759,243.97456,291.74334
-79.991374,243.67940,289.22133
-79.972825,243.38938,290.02616
-79.954876,243.09668,291.39176
-79.934086,242.81652,285.93633
-79.927027,242.52232,298.49102
-79.885926,242.31079,308.61194
-79.859072,242.04610,299.00100
-79.833534,241.77575,297.93701
-79.808336,241.50460,303.54640
-79.773769,241.27093,318.15860
-79.727778,241.10899,330.28251
-79.680408,240.98473,326.71800
-79.638698,240.79515,318.79217
-79.598737,240.59795,307.44719
-79.573737,240.33178,296.50967
-79.550532,240.06172,273.80956
-79.568656,239.77745,255.30829
-79.580630,239.47671,261.65738
-79.586484,239.18813,300.16811
-79.535965,239.05167,332.95785
-79.486676,238.92050,335.87619
-79.435144,238.81695,335.19111
-79.386559,238.68096,337.40949
-79.333459,238.59972,343.85694
-79.279464,238.52621,334.49684
-79.235349,238.36079,330.43950
-79.184687,238.25003,327.60437
-79.143931,238.06326,330.22060
-79.092597,237.98115,335.73653
-79.045120,237.84017,331.45211
-78.995810,237.71578,336.34474
-78.944019,237.62017,333.03787
-78.897749,237.46768,334.98812
-78.845979,237.39394,343.49774
-73.752507,337.86129,82.339975
-73.745869,338.05957,83.452930
-73.741522,338.25892,87.043062
-73.741715,338.45962,93.777908
-73.750229,338.66002,99.804542
-73.761899,338.85764,87.814287
-73.747646,339.04314,67.525684
-73.721849,339.22225,63.532012
-73.699676,339.40313,70.657707
-73.687116,339.59634,83.369815
-73.688573,339.79545,92.328866
-73.692958,339.99546,86.787249
-73.683881,340.19102,77.029966
-73.669753,340.38406,74.899376
-73.656610,340.57698,73.314304
-73.639673,340.76492,68.549816
-73.617940,340.94589,65.845537
-73.595277,341.13368,54.035802
-73.557012,341.25422,27.734636
-73.503362,341.30649,21.857721
-73.455333,341.39812,26.773566
-73.406468,341.47995,18.509180
-73.353102,341.51763,12.245882
-73.299917,341.55869,19.348441
-73.250494,341.64266,24.780749
-73.200803,341.71873,16.029563
-73.147557,341.74414,4.1127662
-73.092419,341.74206,1.8294991
-73.037513,341.75206,1.5361156
-72.982979,341.74802,354.61380
-72.929424,341.71207,346.53692
-72.876582,341.65490,341.46243
-72.823990,341.58497,340.82485
-72.771513,341.52404,351.32412
-72.718913,341.52505,8.8531772
-72.665957,341.57664,12.730934
-72.611987,341.60440,5.0698044
-72.557178,341.60562,0.014599881
-72.502211,341.60018,358.12118
-72.447320,341.58901,354.57522
-72.393197,341.56074,348.17633
-72.340588,341.50922,342.28969
-72.288707,341.44414,340.52898
-72.236609,341.38156,342.05364
-72.184017,341.32634,343.69056
-72.131173,341.27426,344.77816
-72.078048,341.22602,346.01759
-72.024630,341.18184,346.67833
-71.971197,341.13793,345.62674
-71.918228,341.08757,344.08303
-71.865472,341.03446,344.64751
-71.812308,340.98786,347.27801
-71.758406,340.95102,350.66332
-71.704016,340.92538,354.54203
-71.649348,340.91275,357.25744
-71.594542,340.90407,357.11957
-71.539696,340.89063,355.07601
-71.485147,340.86939,351.59569
-71.431301,340.83487,347.16198
-71.378200,340.78704,343.47632
-71.325762,340.73065,340.70870
-71.274143,340.66691,339.59213
-71.222477,340.60450,342.54967
-71.169500,340.55848,347.93567
-71.115285,340.52778,350.01293
-71.061245,340.49411,346.40216
-71.008485,340.44241,343.52457
-70.955685,340.39211,347.22021
-70.901629,340.36237,352.51956
-70.846910,340.34329,352.90826
-70.792642,340.31599,348.85025
-70.739245,340.27333,345.84372
-70.685936,340.22862,346.56846
-70.632199,340.19032,347.31551
-70.578628,340.15017,345.05940
-70.525897,340.09924,342.69594
-70.473397,340.04587,343.81463
-70.420290,340.00165,347.92900
-70.366179,339.97193,350.47364
-74.271186,331.21881,91.411110
-74.273361,331.42523,90.734197
-74.274424,331.63149,89.098606
-74.273456,331.83733,86.604626
-74.269738,332.04247,84.185799
-74.264132,332.24704,83.064191
-74.258258,332.45137,83.633133
-74.253742,332.65593,85.648684
-74.251710,332.86159,88.110991
-74.251891,333.06792,90.575099
-74.254572,333.27413,93.319625
-74.259980,333.47950,96.222686
-74.268162,333.68413,98.576662
-74.278042,333.88859,99.657486
-74.288289,334.09320,98.844330
-74.296612,334.29854,97.607282
-74.304492,334.50414,97.535094
-74.312662,334.70968,98.109793
-74.321612,334.91490,99.188039
-74.331801,335.11960,100.12959
-74.342514,335.32419,100.36866
-74.353145,335.52901,99.673707
-74.362541,335.73470,98.747447
-74.371418,335.94081,98.685488
-74.380682,336.14677,98.982610
-74.390127,336.35331,99.205472
-74.399845,336.56031,100.56669
-74.411819,336.76512,103.90007
-74.427612,336.96574,108.56338
-74.448000,337.16122,111.01736
-75.458316,339.08646,321.05109
-75.415386,338.94435,325.23664
-75.367556,338.82710,326.00995
-75.324567,338.69296,312.01175
-75.294823,338.50113,305.48878
-75.259762,338.32891,321.82560
-75.210139,338.23076,323.24492
-75.173149,338.06712,306.97540
-75.143524,337.87901,300.60154
-75.116027,337.68666,300.33932
-75.086898,337.49880,304.00243
-75.053652,337.32249,306.21176
-75.021075,337.14478,300.58153
-74.996566,336.94550,304.91194
-74.958798,336.79520,322.53116
-74.910322,336.68259,327.36615
-74.865046,336.55602,322.27158
-74.822792,336.41513,316.28256
-74.784954,336.25626,307.98911
-74.754443,336.07634,303.36033
-74.723415,335.89703,304.47509
-74.691142,335.72234,300.13882
-74.667330,335.52901,294.36299
-74.644458,335.33377,294.29883
-74.620723,335.14067,294.91088
-74.596816,334.94815,295.10002
-73.977115,337.61024,292.25757
-73.955602,337.42148,292.82003
-73.933224,337.23394,286.91148
-73.922460,337.03439,285.68644
-73.902074,336.84211,275.68919
-73.910824,336.65639,256.28695
-73.925845,336.46072,239.82093
-73.963183,336.31797,241.45512
-73.974307,336.12414,265.48869
-73.970172,335.91433,257.92618
-73.994699,335.74628,256.17660
-73.993454,335.54187,246.13165
-74.032589,335.41997,247.58196
-74.027723,335.22322,277.94309
-74.016030,335.02154,273.45636
-74.019512,334.81952,254.64957
-74.042824,334.63956,243.87290
-74.066145,334.45745,247.90373
-74.082465,334.26418,252.01099
-74.098480,334.06993,256.09244
-74.107074,333.87040,264.63854
-74.106964,333.66572,270.78512
-74.103834,333.46087,272.18489
-74.101038,333.25675,269.02605
-74.103950,333.05354,264.09357
-74.110574,332.85124,261.19038
-74.119026,332.65020,261.47875
-74.125063,332.44828,265.98963
-74.124901,332.24403,269.61501
-74.124006,332.03940,267.86309
-74.127193,331.83569,266.33422
-74.129216,331.63190,269.25846
-74.126794,331.42767,272.93792
-74.121764,331.22353,274.74508
-74.115870,331.01965,277.46707
-74.105680,330.81825,279.84088
-74.300942,338.85769,302.62381
-74.270665,338.68129,300.03119
-74.244983,338.49700,294.22651
-74.224559,338.30334,292.72658
-74.201329,338.11416,295.05854
-74.175565,337.91769,274.61380
-74.192593,337.76462,254.56054
-74.199897,337.56950,271.13473
-74.189071,337.37320,269.72147
-74.198921,337.17414,272.92714
-74.182134,336.97400,291.07653
-74.157692,336.78449,291.42361
-74.141264,336.59497,265.66431
-74.163888,336.40596,254.00069
-74.169430,336.20845,275.44273
-74.152291,336.01007,284.84765
-74.139723,335.80920,279.11228
-74.133593,335.60968,259.97574
-74.155926,335.43576,260.64691
-74.148890,335.22741,276.46717
-75.583233,257.28949,45.815466
-75.543196,257.44799,45.436811
-75.502793,257.60423,44.608249
-75.461770,257.75679,43.326029
-75.419874,257.90429,41.584322
-75.376858,258.04531,39.377359
-75.332475,258.17849,36.702622
-75.286483,258.30245,33.594472
-75.238673,258.41602,30.520320
-75.189300,258.52058,28.226380
-75.138961,258.61945,27.021709
-75.088256,258.71594,26.897556
-75.037778,258.81336,27.849709
-74.988118,258.91497,29.819334
-74.939670,259.02387,31.900313
-74.891551,259.13894,33.791545
-74.844591,259.25992,36.149988
-74.799328,259.38776,39.072544
-74.756295,259.52344,42.591719
-74.716025,259.66797,46.408842
-74.678575,259.82083,50.265372
-74.643923,259.98256,54.046947
-74.611958,260.15258,57.333137
-74.582224,260.32883,59.886462
-74.554273,260.50928,61.744021
-74.527664,260.69188,62.989522
-74.502018,260.87501,63.847638
-74.477124,261.05833,64.503929
